date,num_likes,num_retweets,tweet_source,tweets
2022-05-20 11:45:00+00:00,1905,147,Twitter for Advertisers,"🔊 “What a goal that was!"" 😱

Earlier this season, the Reds put their eFootball skills to the test against the Little Devils 🎮⚽️

#MUFC | @Play_eFootball"
2022-05-20 11:04:00+00:00,4272,414,Twitter for Advertisers,"🔢 Our squad numbers for Saturday's #LegendsOfTheNorth fixture have been confirmed! 🙌🔴

#MUFC | @MU_Foundation"
2022-05-20 10:09:00+00:00,2453,136,Twitter for Advertisers,"Neville 🆚 Carragher

The on-pitch rivalry resumes on Saturday 👀⚔️

#MUFC | @MU_Foundation"
2022-05-20 07:59:53+00:00,3253,190,Twitter for Advertisers,"🇷🇸 From his first day, to what the future holds, @NemanjaMatic talks us through his memories from his five years with the Reds ✊🔴

#MUFC"
2022-05-20 03:16:00+00:00,3004,164,Twitter for Advertisers,"Berba's fighting fit for #LegendsOfTheNorth 🏃‍♂️⚡️

There's still time to get your tickets for Saturday's showpiece at Old Trafford 👇

#MUFC | @MU_Foundation"
2022-05-20 00:38:00+00:00,4525,256,Twitter for Advertisers,"💥 @NemanjaMatic let fly during the 2018 edition of #CRYMUN 🚀

You can now make your United Predictions for Sunday's game 📲⤵️

#MUFC"
2022-05-19 22:09:00+00:00,3588,193,Twitter for Advertisers,"🕵️‍♂️ @NemanjaMatic will be keeping a close eye on Hannibal's development in the coming years... 

#MUFC | #MUAcademy"
2022-05-19 19:23:00+00:00,3496,180,Twitter for Advertisers,"🔊 ""If you want to become the best, you’ve got to compete with the best."" ✊🔴

#MUFC | @AnthonyElanga"
2022-05-19 17:16:00+00:00,1975,140,Twitter for Advertisers,"Inspirational ❤️

Hear about Martin's moving story, plus more from @Sanchooo10 and @NemanjaMatic in today's United Daily 🎥👇

#MUFC"
2022-05-19 16:10:00+00:00,3777,171,Twitter for Advertisers,"📋 Several Reds have returned to training this week ahead of #CRYMUN... 

#MUFC | #PL"
2022-05-19 14:00:00+00:00,1832,140,Twitter Media Studio,"🗣️ ""Work hard in training and you’ll get your rewards.""

@AnthonyElanga reflects on his breakthrough season and looks ahead to a big 2022/23 in the latest episode of @TeamViewer Diaries 📽️

#MUFC | #BringingYouCloser https://t.co/ffXEqrP79w"
2022-05-19 13:01:18+00:00,12024,753,Twitter for Advertisers,"✍️ Young midfielder Charlie Savage has put pen to paper on a contract extension with the Reds — congratulations, Charlie! 🔴

#MUFC | #MUAcademy"
2022-05-19 11:27:00+00:00,6079,389,Twitter for Advertisers,"As classy as ever, @NemanjaMatic 🙏❤️

#MUFC"
2022-05-19 11:00:00+00:00,1774,117,Twitter for Advertisers,"Lightning round! ⚡

The Reds dropped in to face a series of quickfire questions from @ChivasRegal 🔥

#MUFC"
2022-05-19 09:00:01+00:00,9041,580,Twitter for Advertisers,"🇵🇹 @B_Fernandes8 is our @PFA Community Champion for 2021/22 🥇

Our no.18 has been recognised for his support of @MU_Foundation and local communities — great work, Bruno! 👏

#MUFC"
2022-05-19 06:11:00+00:00,3051,160,Twitter for Advertisers,"Finished with ease by Nicky Butt 💪

Nicky returns to Old Trafford this Saturday for the #LegendsOfTheNorth charity match v Liverpool 🏟️

#MUFC | #GoalOfTheDay"
2022-05-19 04:33:00+00:00,15323,728,Twitter Web App,"Hope you have a great birthday, @DiegoForlan7! 🎈

#MUFC https://t.co/hbuhwmGgkA"
2022-05-19 01:00:05+00:00,5709,238,Sprout Social,"𝗦𝗮𝗺𝗯𝗮 𝘀𝘁𝘆𝗹𝗲 🇧🇷😎

👨‍🎨 JuninhoDesenhos [IG]

#MUFC | #UnitedFanArt https://t.co/NGeEDe4HAX"
2022-05-18 17:38:00+00:00,3983,200,Twitter for Advertisers,"Go behind the scenes at training in our latest episode of 𝙐𝙣𝙞𝙩𝙚𝙙 𝘿𝙖𝙞𝙡𝙮 🎥🎞

#MUFC"
2022-05-18 16:21:00+00:00,3524,187,Twitter for Advertisers,"Full focus on Sunday 🔴💯

#MUFC | #CRYMUN"
2022-05-18 16:14:00+00:00,4267,237,Twitter Web App,"Ramping up our #CRYMUN preparations 📈

#MUFC | #PL https://t.co/uutUHquM3z"
2022-05-18 16:07:00+00:00,7017,414,Twitter Web App,"📸 #CRYMUN is in our sights ✊

#MUFC | #PL https://t.co/cf1fi2noKF"
2022-05-18 16:00:01+00:00,14277,689,Twitter Web App,"Let's go to work 👏🔴

#MUFC | #CRYMUN https://t.co/CGfaJB6Ags"
2022-05-18 14:02:00+00:00,1618,122,Twitter for Advertisers,"A personalised message from a first-team player ⚽
A pair of @OfficialMauiJim sunglasses 🕶️
@LEGO_Group Old Trafford 🏟️

All of the above and more are up for grabs in our latest giveaway — enter now ⬇️

#MUFC | @DHLManUtd"
2022-05-18 13:03:00+00:00,9632,564,Twitter for Advertisers,"Fostering the right team spirit will be key, according to one former Red... 🧠💯

#MUFC"
2022-05-18 12:04:00+00:00,2719,174,Twitter for Advertisers,"🎯 Three in a row from @QuintonFortune! 💯

Catch Quinny at Old Trafford this Saturday, as he returns for our #LegendsOfTheNorth charity match 🔥

#MUFC | @MU_Foundation"
2022-05-18 10:51:00+00:00,3116,175,Twitter for Advertisers,"There was more success for @JGarnerr96 and Nottingham Forest, while a huge night awaits for @AmadDiallo_19 and Rangers... 🏆👏

#MUFC"
2022-05-18 09:27:00+00:00,6152,294,Twitter Web App,"Thinking of Nobby and the Stiles family on what would have been the United legend's 80th birthday.

A totemic figure of our history and someone we shall never forget. https://t.co/rEk6pLy2ri"
2022-05-18 08:09:14+00:00,3693,226,Twitter for Advertisers,"Scholesy from range! 🎯

See Paul back in action at Old Trafford this Saturday in our #LegendsOfTheNorth charity match ✊

#MUFC | #GoalOfTheDay"
2022-05-18 04:12:00+00:00,13077,571,Twitter for Advertisers,"Preparing for Palace 🦅

#MUFC | #CRYMUN"
2022-05-18 00:56:00+00:00,16154,715,Twitter for Advertisers,"A United legend has his say on where he thinks @Cristiano's future lies 🇵🇹🔴

#MUFC"
2022-05-17 22:44:00+00:00,6058,275,Twitter for Advertisers,"A historic night headlined an action-packed week for our #MUAcademy 🏟️

#MUFC"
2022-05-17 21:39:19+00:00,17775,1049,Twitter Web App,"🔴 @JGarnerr96 is heading to Wembley after helping Nottingham Forest reach the Championship play-off final! 👏

#MUFC https://t.co/UcZDgyv82q"
2022-05-17 18:03:00+00:00,3130,171,Twitter for Advertisers,"🧣 Our U18s were presented with scarves post-game as part of a fan-led initiative after the #FAYouthCup triumph 🤝

#MUFC | #MUAcademy"
2022-05-17 17:11:00+00:00,1962,112,Twitter for Advertisers,"🧱 Excitement for Saturday's #LegendsOfTheNorth fixture continues to build, while we get more insight into our incoming boss in today's 𝗨𝗻𝗶𝘁𝗲𝗱 𝗗𝗮𝗶𝗹𝘆 🎥👇

#MUFC"
2022-05-17 15:40:00+00:00,3631,238,Twitter for Advertisers,"London calling 📞

#MUFC | #CRYMUN"
2022-05-17 15:37:47+00:00,7832,464,Twitter Web App,"📌 𝑪𝒂𝒓𝒓𝒊𝒏𝒈𝒕𝒐𝒏 ⚽️

#MUFC | #CRYMUN https://t.co/6C9yVhFse7"
2022-05-17 15:35:03+00:00,3862,295,Twitter Web App,"Getting set for our trip to the capital 👊🔴

#MUFC | #CRYMUN https://t.co/M31v9jg01G"
2022-05-17 15:33:07+00:00,10888,626,Twitter Web App,"Back in training ahead of #CRYMUN 💪

#MUFC | #PL https://t.co/gtGkw1EtDR"
2022-05-17 15:31:08+00:00,5928,454,Twitter Web App,"Preparations for our final #PL game of 2021/22 continue ✊

#MUFC | #CRYMUN https://t.co/yPTMQk5COG"
2022-05-17 14:21:55+00:00,3823,228,Twitter for Advertisers,"📋 Three Reds have returned to training ahead of Sunday's visit to Crystal Palace ✊

#MUFC | #CRYMUN"
2022-05-17 13:52:00+00:00,2978,173,Twitter for Advertisers,"🇫🇷 @Evra with the header! 🔴

4️⃣ days to go until we host Liverpool in our #LegendsOfTheNorth fixture ⚔️

#MUFC | @MU_Foundation"
2022-05-17 12:06:00+00:00,11987,709,Twitter for Advertisers,"Our final game of 2021/22 is up next ✊🔴

#MUFC | #CRYMUN"
2022-05-17 09:34:00+00:00,2703,149,Twitter for Advertisers,"A glancing header expertly steered home by Yorkie! 🎯

Our former striker returns to Old Trafford for Saturday's @MU_Foundation charity game 👇

#MUFC"
2022-05-17 08:01:19+00:00,8831,350,Twitter for Advertisers,"Respect, Jake ❤️

#MUFC"
2022-05-17 01:40:00+00:00,2580,122,Twitter for Advertisers,"Darron reveals the piece of advice from @SirBobby that stuck with him throughout his career in our latest #UTDPodcast... ⚽️

#MUFC"
2022-05-16 19:14:00+00:00,3833,209,Twitter for Advertisers,"A swift team move finished off in style by Berba 🙌

Catch Dimitar and other United legends at Old Trafford this Saturday for the #LegendsOfTheNorth charity match 🏟️

#MUFC | #GoalOfTheDay"
2022-05-16 17:48:00+00:00,3954,226,Twitter for Advertisers,"🌅 With Saturday's #LegendsOfTheNorth clash on the horizon, take a look back at the previous times Old Trafford has hosted Legends matches 🏟

#MUFC | @MU_Foundation"
2022-05-16 16:38:43+00:00,19641,672,Twitter for iPhone,"@BlackpoolFC We're proud of you, Jake. You're an inspiration to us and many others 👏"
2022-05-16 16:23:00+00:00,1904,108,Twitter for Advertisers,"🎧 The latest #UTDPodcast guest is #MUAcademy graduate, Darron Gibson...

Listen to our former midfielder's fascinating episode now 📲👇

#MUFC"
2022-05-16 14:42:31+00:00,2587,152,Twitter for Advertisers,"Ahead of making his Old Trafford return for Saturday's #LegendsOfTheNorth charity match, Jaap recently visited an @MU_Foundation coaching session in Salford ⚽️ 

#MUFC"
2022-05-16 13:16:46+00:00,16082,899,Twitter Web App,"Looking ahead 💭

⚡️ @Sanchooo10 

#MUFC https://t.co/Gyxv0ce248"
2022-05-16 11:11:00+00:00,27607,1894,Twitter for Advertisers,"🔴 𝐕𝐈𝐕𝐀 𝐑𝐎𝐍𝐀𝐋𝐃𝐎 🔴

🇵🇹 @Cristiano has been named the @PFA Fans' Player of the Month for April 👏

#MUFC"
2022-05-16 08:56:00+00:00,3358,199,Twitter for Advertisers,"📅 All eyes on this weekend as United legends return to Old Trafford on Saturday and our final game of 2021/22 takes place on Sunday...

#MUFC | #PL"
2022-05-16 04:40:00+00:00,3229,158,Twitter for Advertisers,"There was play-off success for two of our on-loan Reds over the weekend 💪

#MUFC | #MUAcademy"
2022-05-16 01:28:00+00:00,3243,174,Twitter for Advertisers,"⚡️ @Anto_V25 has opened upon his transition from winger to full-back, ahead of his making his Old Trafford return for our #LegendsOfTheNorth charity match ⤵️ 

#MUFC | @MU_Foundation"
2022-05-15 19:09:00+00:00,2491,148,Twitter for Advertisers,"Our former striker has revealed which players inspired his goal celebration... 🙋‍♂️

Fingers crossed we'll see it in action again during next Saturday's #LegendsOfTheNorth match, Berba! 🤞

#MUFC | @MU_Foundation"
2022-05-15 18:38:00+00:00,2841,151,Twitter for Advertisers,"🎞 There are a few familiar faces in these 👇

#FAYouthCup x #OnThisDay

#MUFC | #MUAcademy"
2022-05-15 17:13:00+00:00,2300,135,Twitter for Advertisers,"📜 3️⃣0️⃣ years on from our 1992 #FAYouthCup success, we take a look at the squad and what they're up to now... 💭

🗓 #OnThisDay

#MUFC | #MUAcademy"
2022-05-15 15:49:00+00:00,10439,561,Twitter for Advertisers,"🗣 @Sanchooo10 believes Erik ten Hag's arrival can mark a fresh start for everyone at the club 👇

#MUFC"
2022-05-15 14:25:00+00:00,5581,303,Twitter for Advertisers,"Less than a week to go, @Anto_V25 💪🔴

⚔️ #LegendsOfTheNorth

#MUFC | @MU_Foundation"
2022-05-15 13:01:00+00:00,3520,252,Twitter Web App,"The Class of 9️⃣2️⃣' 🤩

Give your locksreen a new look with these #FAYouthCup inspired wallpapers 🙌

#MUFC https://t.co/8cqGyqSBYe"
2022-05-15 08:12:00+00:00,4356,225,Twitter for Advertisers,"Throwing it back to @Evra's final goal as a Red ⚽

Watch Patrice try to add to his goal tally next week in the #LegendsOfTheNorth charity match at Old Trafford ⚔️

#MUFC | #GoalOfTheDay"
2022-05-15 06:04:00+00:00,32344,1622,Twitter Web App,"Join us in sending big birthday love to @Evra 🥳

#MUFC https://t.co/dkgySJqwi4"
2022-05-14 14:15:00+00:00,8703,451,Twitter Web App,"Preparing for #PL action 👊

#MUFC https://t.co/gdhWy0pwlp"
2022-05-14 14:10:00+00:00,5717,331,Twitter Web App,"Concentrating on our next fixture.

#MUFC | #PL https://t.co/x4VATwoHUF"
2022-05-14 14:05:00+00:00,4577,248,Twitter Web App,"Working hard in our small-sided games ⚽️

#MUFC | #PL https://t.co/SJaCcYXiCe"
2022-05-14 14:00:03+00:00,3941,181,Twitter for Advertisers,"Looking ahead to our final match of the campaign.

#MUFC | #PL"
2022-05-14 13:16:11+00:00,3058,178,Sprout Social,"A second-half goal from Manni Norkett levelled the score for our U18s and confirmed third place for this season's league campaign.

#MUFC | #MUAcademy https://t.co/HoY3L7kuoh"
2022-05-14 12:01:00+00:00,3586,267,Twitter for Advertisers,"There's just one week to go until our #LegendsOfTheNorth charity match at Old Trafford 🏟

#MUFC | @MU_Foundation"
2022-05-14 11:07:00+00:00,20491,1377,Twitter for Advertisers,"🗣 @Cristiano says everybody at the club is excited to welcome Erik ten Hag as our new manager.

#MUFC"
2022-05-14 09:44:54+00:00,3224,149,Twitter for Advertisers,"Former Reserves boss Warren Joyce has explained his philosophy when it comes to coaching 💭

#MUFC | #MUAcademy"
2022-05-14 07:23:00+00:00,2786,156,Twitter for Advertisers,"📼 Last time out in the #U18PL... 

Let's finish the season well, lads! 💪

#MUFC | #MUAcademy"
2022-05-14 04:58:00+00:00,3635,207,Twitter Web App,"⏳ One final #U18PL game of 2021/22 for our U18s today... 

Our young Reds host Nottingham Forest at 12:30 BST — good luck, lads! ✊ 

#MUFC | #MUAcademy https://t.co/n044tgHLDz"
2022-05-14 01:34:00+00:00,6213,446,Twitter Media Studio,"🔴 @WayneRooney scored his final goal as a Red #OnThisDay in 2017 👊

#MUFC | #GoalOfTheDay https://t.co/WdUbLSgziQ"
2022-05-13 20:17:01+00:00,17782,779,Sprout Social,"✨ Sancho ✨

👨‍🎨 @WalmsDesigns

#MUFC | #UnitedFanArt https://t.co/x8Diz4ZgFU"
2022-05-13 19:09:05+00:00,25801,1460,Twitter for Advertisers,"Our no.7 is excited to welcome Erik ten Hag to the club 🤝

#MUFC | @Cristiano"
2022-05-13 18:50:00+00:00,5416,261,Twitter for Advertisers,"See more of the latest training footage in our app 👇

#MUFC | #PL"
2022-05-13 17:06:00+00:00,2592,138,Twitter for Advertisers,"🎥 Our final United Daily of the week checks in at Carrington, plus hear from @QuintonFortune, @DalotDiogo and more... 👇

#MUFC"
2022-05-13 15:23:00+00:00,4492,298,Twitter for Advertisers,"𝗦𝗽𝗲𝗰𝗶𝗮𝗹 footage. 𝗦𝗽𝗲𝗰𝗶𝗮𝗹 night. 

Take a behind-the-scenes look at Wednesday's #FAYouthCup final victory 🎥👇

#MUFC | #MUAcademy"
2022-05-13 13:14:00+00:00,8455,447,Twitter Web App,"Pushing towards our last game of 2021/22.

#MUFC | #PL https://t.co/CUYyKieCgo"
2022-05-13 13:07:00+00:00,11597,551,Twitter Web App,"Maintaining our focus 💪

#MUFC | #PL https://t.co/N4J0f4l3uZ"
2022-05-13 13:00:01+00:00,5868,316,Twitter Web App,"📌 𝘾𝙖𝙧𝙧𝙞𝙣𝙜𝙩𝙤𝙣

#MUFC | #PL https://t.co/jdUiEaJGJK"
2022-05-13 11:51:00+00:00,18005,969,Twitter for Advertisers,"🥇🥇🥇🥇🥇🥇

@PremierLeague Player of the Month award no.6 for @Cristiano 👏
 
#MUFC | #PL"
2022-05-13 11:00:37+00:00,1878,124,Twitter for Advertisers,"The Reds open up to @ChivasRegal and give us the lowdown on emotions they’ve felt at pivotal moments in their careers 💬🧠

Watch more for the Inside Hustle 💪

#MUFC"
2022-05-13 09:00:24+00:00,3159,264,Twitter for Advertisers,"United for change.
United for peace.
#UnitedForUNICEF.

Join us in supporting our Children in Crisis campaign with @UNICEF_UK.

#MUFC"
2022-05-13 06:31:00+00:00,3715,284,Twitter Media Studio,"💥 Today's #GoalOfTheDay goes out to @Carras16!

The deep-lying playmaker played his last game for United #OnThisDay in 2018 🔴

#MUFC | #GoalOfTheDay https://t.co/0gh7YOXHZk"
2022-05-13 03:46:00+00:00,5545,209,Twitter for Advertisers,"Two of our on-loan Reds impressed for their respective clubs in midweek 👊🏴󠁧󠁢󠁳󠁣󠁴󠁿

#MUFC | #MUAcademy"
2022-05-13 01:20:00+00:00,16813,1189,Twitter for Advertisers,"📋 @Cristiano in April:

#MUFC Player of the Month award ✔️
#PL Player of the Month award ✔️
#MUFC Goal of the Month award ✔️"
2022-05-12 20:30:00+00:00,3096,344,Twitter Media Studio,"⏪ This time last night our #MUAcademy U18s were crowned #FAYouthCup champions! 🏆

#MUFC | #MUAcademy https://t.co/K4IYNjZ6LA"
2022-05-12 19:08:44+00:00,3848,361,Twitter for iPhone,"Moments to cherish for our #MUAcademy U18s... and one lucky fan 😅🏆

#MUFC | #FAYouthCup https://t.co/Tfuh56wDSW"
2022-05-12 17:45:00+00:00,8543,529,Twitter Web App,"We're a family 📲❤️

#MUFC | #MUAcademy https://t.co/4XkG1qdGZr"
2022-05-12 16:21:00+00:00,2815,168,Twitter for Advertisers,"🗣 #MUTV caught up with Travis Binnion and a host of our U18s following last night's #FAYouthCup success 💪

#MUFC | #MUAcademy"
2022-05-12 15:09:00+00:00,2954,157,Twitter for Advertisers,"𝗨𝗻𝗶𝘁𝗲𝗱 𝗮𝘀 𝗼𝗻𝗲.

Club legends and a host of first-team players were in attendance at Old Trafford last night 👏🔴

#MUFC | #MUAcademy"
2022-05-12 14:32:00+00:00,17032,1391,Twitter Media Studio,"A message from April's #PL Player of the Month 🤳

👋 @Cristiano

#MUFC | @PremierLeague https://t.co/cigtpQwkVd"
2022-05-12 14:04:14+00:00,6115,637,Twitter Web App,"Straight from the heart ❤️

Our Head of #MUAcademy, Nick Cox, has penned an open letter to every supporter that helped us create history last night 📝✨

#MUFC | #FAYouthCup https://t.co/GPaK3J6AvE"
2022-05-12 12:24:00+00:00,3321,192,Twitter for Advertisers,"📼 Relive the best bits from a historic night at the Theatre of Dreams 👇

🏆 #FAYouthCup

#MUFC | #MUAcademy"
2022-05-12 11:00:02+00:00,57449,5191,Twitter for Advertisers,"💫 @Cristiano is April's #PL Player of the Month 👏

#MUFC | @PremierLeague"
2022-05-12 10:21:00+00:00,1937,168,Twitter Media Studio,"💬 Special words from our #MUAcademy U18s lead coach Travis Binnion following last night's #FAYouthCup triumph ❤️

@TeamViewer ↔️ #BringingYouCloser

#MUFC https://t.co/cKBaFZVCc7"
2022-05-12 09:15:00+00:00,16432,1294,Twitter Web App,"1953. 1954. 1955. 1956. 1957. 1964. 1992. 1995. 2003. 2011. 𝟮𝟬𝟮𝟮 🏆

🔴 #MUAcademy x #FAYouthCup 🔴

#MUFC https://t.co/YWPE9KOzTa"
2022-05-12 07:48:00+00:00,5068,408,Twitter Web App,"6️⃣7️⃣,4️⃣9️⃣2️⃣ 👏

A night made all the more special with your record-breaking #FAYouthCup support ✊

#MUFC | #MUAcademy https://t.co/O9tuWWh8vd"
2022-05-12 06:21:00+00:00,20011,1246,Twitter Web App,"Good morning to our #MUAcademy U18s 🙌

#MUFC | #FAYouthCup https://t.co/WcrHBtQyK3"
2022-05-12 00:56:00+00:00,6028,410,Twitter for Advertisers,"🏆 #FAYouthCup title number 1️⃣1️⃣ 👏

#MUFC | #MUAcademy"
2022-05-11 22:33:23+00:00,51463,5218,Twitter for iPhone,"𝗧𝗵𝗲 𝗖𝗹𝗮𝘀𝘀 𝗼𝗳 ‘𝟮𝟮.

🏆 #FAYouthCup 

#MUFC | #MUAcademy https://t.co/kO7ngAML4a"
2022-05-11 22:05:53+00:00,7694,802,Twitter Web App,"These photos are just ❤️

🏆 #FAYouthCup

#MUFC | #MUAcademy https://t.co/mq0x3sGq1U"
2022-05-11 21:35:41+00:00,10694,1329,Twitter for iPhone,"A special night at Old Trafford 🏟✨

🏆 #FAYouthCup 

#MUFC | #MUAcademy https://t.co/H8HKJGP498"
2022-05-11 21:00:40+00:00,42808,4783,Twitter for Advertisers,"Congratulations to our #MUAcademy U18s! 🏆

#MUFC | #FAYouthCup"
2022-05-11 20:42:14+00:00,526,18,Twitter Web App,@NFFC @Ideagen_Plc Commiserations.  You played your part in a fantastic occasion — good luck for the future.
2022-05-11 20:28:00+00:00,30870,4838,Twitter for Advertisers,"🏆 #FAYouthCup: winners! 🔴

A goal from Rhys Bennett and an Alejandro Garnacho double secures our victory at Old Trafford 👏

#MUFC | #MUAcademy"
2022-05-11 19:53:25+00:00,4161,252,Twitter Web App,"Keep working, Reds! ✊

Over an hour has been played at Old Trafford, as it remains 1-1 in the #FAYouthCup final.

#MUFC | #MUAcademy https://t.co/Icy9XSI7Xj"
2022-05-11 19:34:20+00:00,1801,114,Twitter for Advertisers,"▶️ Back under way for the second half of the #FAYouthCup final — come on, United! 🔴⚪️⚫️

#MUFC | #MUAcademy"
2022-05-11 19:19:11+00:00,2598,174,Twitter for Advertisers,"⏸ The scores are level at the break.

Keep going in the second half, Reds! 💪

#MUFC | #FAYouthCup"
2022-05-11 18:58:04+00:00,4198,296,Twitter for iPhone,"⏱ We’re midway through the first half of the #FAYouthCup final and United lead 1-0 through Rhys Bennett’s header. 

Keep pushing, lads! ✊

#MUFC | #MUAcademy https://t.co/AkrlWja89h"
2022-05-11 18:37:22+00:00,12146,789,Twitter Web App,"🔴 𝐔 𝐍 𝐈 𝐓 𝐄 𝐃 🔴

📸 #FAYouthCup 

#MUFC | #MUAcademy https://t.co/PdUPpF3Jnm"
2022-05-11 18:32:44+00:00,2005,146,Twitter for Advertisers,"The 2021/22 #FAYouthCup final is under way — let's get it, Reds! 💪

#MUFC | #MUAcademy"
2022-05-11 18:14:12+00:00,4462,259,Twitter for iPhone,"Let’s go, Reds! ✊🔴

#MUFC | #MUAcademy https://t.co/OhWq83D0pO"
2022-05-11 17:45:00+00:00,1840,150,Twitter for Advertisers,"🏟️ The #FAYouthCup final awaits... 

#MUFC | #MUAcademy"
2022-05-11 17:38:53+00:00,3927,343,Twitter for iPhone,"𝗦𝘂𝗶𝘁𝗲𝗱 𝗮𝗻𝗱 𝗯𝗼𝗼𝘁𝗲𝗱. 

👔 #MUAcademy 

#MUFC | #FAYouthCup https://t.co/CcZzsE25GK"
2022-05-11 17:30:33+00:00,7867,757,Twitter for Advertisers,"Introducing our #MUAcademy U18s side to take on Nottingham Forest in the #FAYouthCup final ✊🔴

All the best, lads! 💪

#MUFC"
2022-05-11 17:24:18+00:00,4938,466,Twitter for iPhone,"Whatever happens in the next couple of hours, we’re immensely proud of our #MUAcademy U18s ❤️

Agree, Becks? 😉

#MUFC | #FAYouthCup https://t.co/pqD4PmJQZ2"
2022-05-11 17:16:00+00:00,7225,565,Twitter for Advertisers,"Alvaro Fernandez has been named our U23s Player of the Year! 👏

#MUFC | #MUAcademy"
2022-05-11 17:02:44+00:00,4771,424,Twitter for iPhone,"A special night awaits at Old Trafford 🏟✨

🔜 #FAYouthCup 

#MUFC | #MUAcademy https://t.co/VeqKY446WG"
2022-05-11 16:35:58+00:00,16618,1424,Twitter for Advertisers,"Congratulations, Alejandro — keep pushing for more! ✊

#MUFC | #MUAcademy"
2022-05-11 15:10:00+00:00,5150,253,Twitter for Advertisers,"Love this, @MarcusRashford 👏❤️

🏆 #FAYouthCup

#MUFC | #MUAcademy"
2022-05-11 13:44:00+00:00,1947,139,Twitter for Advertisers,"ℹ️ Key reading for supporters planning to attend tonight's #FAYouthCup final at Old Trafford 👇

#MUFC | #MUAcademy"
2022-05-11 12:21:00+00:00,2883,170,Twitter for Advertisers,"👤 How much do you know about the young Reds set to feature in the #FAYouthCup final tonight?

#MUFC | #MUAcademy"
2022-05-11 11:00:02+00:00,11653,1065,Twitter Web App,"A record 15th #FAYouthCup final appearance awaits for our young Reds 🏆

#MUFC | #MUAcademy https://t.co/1g2ZpJirQn"
2022-05-11 10:41:04+00:00,3589,210,Twitter for Advertisers,"🎥 @TedenMengi, @TahithC and @MarcusRashford all feature...

🏆 #FAYouthCup

#MUFC | #MUAcademy"
2022-05-11 08:53:00+00:00,6375,387,Twitter Web App,"🗣 ""Gary Neville is a Red!""🎶

🔴@GNev2

#MUFC | #FAYouthCup https://t.co/EhWIgQkdDz"
2022-05-11 07:26:00+00:00,3156,191,Twitter Media Studio,"Showing support to our #MUAcademy U18s! 👏

🤳 @AnthonyElanga 

#MUFC | #FAYouthCup https://t.co/9SEVRD5tjo"
2022-05-11 04:02:00+00:00,10069,701,Twitter for Advertisers,"A huge game at Old Trafford awaits — let's do this Reds! 💪🔴

#MUFC | #FAYouthCup"
2022-05-10 22:21:00+00:00,2449,146,Twitter for Advertisers,"🔊 ""The Youth Cup means a lot to this football club."" ❤️ 

Members of our #MUAcademy staff get together to discuss the #FAYouthCup ahead of Wednesday's final 🤝🔴

#MUFC"
2022-05-10 18:28:00+00:00,8896,448,Twitter Web App,"This time tomorrow 😤⏳

🔜 #FAYouthCup 🔴

#MUFC | #MUAcademy https://t.co/GOenVZflux"
2022-05-10 17:06:00+00:00,2350,140,Twitter for Advertisers,"🆕 The newest edition of United Daily focuses on our #MUAcademy youth players as they prepare for tomorrow's #FAYouthCup final 🏆

#MUFC"
2022-05-10 15:46:00+00:00,2349,150,Twitter for Advertisers,"💭 Our #FAYouthCup finalists look back on their fondest early memories ahead of the big night at Old Trafford...

#MUFC | #MUAcademy"
2022-05-10 13:02:00+00:00,2489,153,Twitter for Advertisers,"💬 Our #MUAcademy U18s take a look ahead to Wednesday's #FAYouthCup final ✊

#MUFC"
2022-05-10 09:01:00+00:00,5538,291,Twitter for Advertisers,"6️⃣0️⃣2️⃣ appearances 🔴

@GNev2 is returning to Old Trafford for our Legends of the North fixture against Liverpool this month ⚔️

#MUFC | @MU_Foundation"
2022-05-10 01:49:00+00:00,4952,204,Twitter for Advertisers,"⚽️ @AmadDiallo_19 was among the on-loan Reds to feature over the weekend ⤵️

#MUFC"
2022-05-09 21:33:00+00:00,5819,383,Twitter for Advertisers,"Over 63,000 tickets have been sold for Wednesday's #FAYouthCup final at Old Trafford 👏

#MUFC | #MUAcademy"
2022-05-09 18:20:00+00:00,1696,114,Twitter for Advertisers,"🎧 Head of #MUAcademy Nick Cox gives an insight into what it's like to lead United's youngsters...

The latest #UTDPodcast is available to listen to on our app now 📲👇

#MUFC | #FAYouthCup"
2022-05-09 15:44:00+00:00,3213,170,Twitter for Advertisers,"It's a week of huge significance for our #MUAcademy U18s ✊🔴

#MUFC | #FAYouthCup"
2022-05-09 14:00:00+00:00,2025,163,Twitter Media Studio,"The lifeblood of the club 💪

🎥 We go behind-the-scenes in training as our #MUAcademy U18s prepare for Wednesday’s #FAYouthCup final in our latest episode of Inside View 🏆
 
#MUFC | #BringingYouCloser https://t.co/DtEixC2jQj"
2022-05-09 10:59:00+00:00,7307,434,Twitter for Advertisers,"𝗗𝗕𝟳 🤝 𝗖𝗥𝟳

💬 Becks paid tribute to our supporters and had a word on @Cristiano...

#MUFC"
2022-05-09 09:06:00+00:00,4102,184,Twitter for Advertisers,"Playing 𝘆𝗼𝘂𝗿 part in the development of our young Reds ❤️

#MUFC | #MUAcademy"
2022-05-09 06:01:00+00:00,7331,470,Twitter Web App,"A big week ahead ✊🔴

🔜 #FAYouthCup final 

#MUAcademy | #MondayMotivation https://t.co/rP3kqyUwHy"
